ID,英文名稱,中文名稱,圖片,中國大陸譯名,類別,更新日期
2909896,state monopoly of foreign trade,對外貿易國家壟斷,,对外贸易国家垄断,國際企業組,2017-03-23
2909897,state subsidy,國家補貼,,国家补贴,國際企業組,2017-03-23
2909898,stateless currency,無國籍貨幣,,无国籍货币,國際企業組,2017-03-23
2909899,statement of acceptance[on cheque],[支票上的]承兌說明,,[支票上的]承兑申明,國際企業組,2017-03-23
2909900,statement of account,帳單,,账单,國際企業組,2017-03-23
2909901,Statement of Accounting Principle,會計原則說明書,,会计原则说明书,國際企業組,2017-03-23
2909902,statement of accumulated net income,累計淨收益計算書,,累计净收益计算书,國際企業組,2017-03-23
2909903,statement of application of fund,資金運用表,,资金运用表,國際企業組,2017-03-23
2909904,Statement of Auditing Procedure,審計程序公報,,审计程序公报,國際企業組,2017-03-23
2909905,Statement of Basic Accounting Theory,基礎會計理論說明書,,基础会计理论说明书,國際企業組,2017-03-23
2909906,statement of cash,現金收支表,,现金收支表,國際企業組,2017-03-23
2909907,statement of cash receipt and disbursement,現金收支表,,现金收支表,國際企業組,2017-03-23
2909908,statement of change in financial position,財務狀況變動表,,财务状况变动表,國際企業組,2017-03-23
2909909,statement of change in working capital,流動資本變動表,,流动资本变动表,國際企業組,2017-03-23
2909910,statement of claim,索賠聲明書,,索赔报告,國際企業組,2017-03-23
2909911,statement of claim in arbitration proceeding,仲裁程式中提出的索賠申請,,仲裁程序中提出的索赔申请,國際企業組,2017-03-23
2909912,statement of deficit,虧損表,,亏损表,國際企業組,2017-03-23
2909913,statement of development credit,開發信貸報表,,开发信贷报表,國際企業組,2017-03-23
2909914,statement of estimated application of fund,預算資金運用表,,预算资金运用表,國際企業組,2017-03-23
2909915,statement of expense,費用清單,,费用清单,國際企業組,2017-03-23
2909916,Statement of Financial Accounting Concepts,財務會計概念公報,,财务会计概念公报,國際企業組,2017-03-23
2909917,statement of financial condition,財務狀況表,,财务状况表,國際企業組,2017-03-23
2909918,statement of financial position,財務狀況表,,财务状况表,國際企業組,2017-03-23
2909919,statement of general average,共同海損清算書,,共同海损理算书,國際企業組,2017-03-23
2909920,statement of income and expenditure,收支對照表,,收支对照表,國際企業組,2017-03-23
2909921,statement of income and retained earning,收益及保留盈餘表,,收益及保留盈余表,國際企業組,2017-03-23
2909922,statement of loss and gain,損益表,,损益表,國際企業組,2017-03-23
2909923,statement of net worth,資本淨值表,,资本净值表,國際企業組,2017-03-23
2909924,statement of operating earning,營業收益表,,营业收益表,國際企業組,2017-03-23
2909925,statement of operation,營業概況表,,经营情况表,國際企業組,2017-03-23
2909926,statement of profit and loss,損益表,,损益表,國際企業組,2017-03-23
2909927,statement of realization and liquidation,變現和清償表,,变现和清偿表,國際企業組,2017-03-23
2909928,statement of receipt and disbursement of cash,現金收支表,,现金收支表,國際企業組,2017-03-23
2909929,statement of returned earning,留存盈餘表,,留存盈余表,國際企業組,2017-03-23
2909930,statement of revenue and expenditure,收支對照表,,收支对照表,國際企業組,2017-03-23
2909931,statement of settlement,結算書,,结算书,國際企業組,2017-03-23
2909932,statement of surplus analysis,盈餘分析表,,盈余分析表,國際企業組,2017-03-23
2909933,statement of working capital,營運資金表,,营运资金表,國際企業組,2017-03-23
2909934,statistics of trade,貿易統計,,贸易统计,國際企業組,2017-03-23
2909935,statutory arbitration,法定仲裁,,法定仲裁,國際企業組,2017-03-23
2909936,statutory capital,法定資本,,法定资本,國際企業組,2017-03-23
2909937,statutory ceiling,法定最高限額,,法定最高限额,國際企業組,2017-03-23
2909938,statutory mortgage,法定抵押,,法定抵押,國際企業組,2017-03-23
2909939,statutory reserve,法定準備,,法定准备,國際企業組,2017-03-23
2909940,statutory tariff,法定關稅稅率,,法定关税税率,國際企業組,2017-03-23
2909941,sterling,英鎊,,英镑,國際企業組,2017-03-23
2909942,sterling area,英鎊區,,英镑区,國際企業組,2017-03-23
2909943,sterling bill,英鎊匯票,,英镑汇票,國際企業組,2017-03-23
2909944,sterling bloc,英鎊集團,,英镑集团,國際企業組,2017-03-23
2909945,sterling bond,英鎊債券,,英镑公债,國際企業組,2017-03-23
2909946,sterling certificate of deposit,英鎊定存單,,英镑存款单,國際企業組,2017-03-23
2909947,sterling crisis,英鎊危機,,英镑危机,國際企業組,2017-03-23
2909948,sterling exchange rate,英鎊匯率,,英镑汇率,國際企業組,2017-03-23
2909949,sterling exchange standard system,英鎊匯兌本位制,,英镑汇兑本位制,國際企業組,2017-03-23
2909950,sterling forward price,英鎊遠期價格,,英镑远期价格,國際企業組,2017-03-23
2909951,sterling gold,標準純金,,标准纯金,國際企業組,2017-03-23
2909952,sterling parity,英鎊平價,,英镑平价,國際企業組,2017-03-23
2909953,sterling-dollar cross rate,英鎊—美元交叉匯率,,英镑—美元交叉汇率,國際企業組,2017-03-23
2909954,stipulated loss value,約定損失價值,,约定损失价值,國際企業組,2017-03-23
2909955,stipulated price,協定價格,,协定价格,國際企業組,2017-03-23
2909956,stipulation of equity ratio,股權比例規定,,股权比例规定,國際企業組,2017-03-23
2909958,stock appreciation right {=SAR},股票升值權利,,股票升值收益,國際企業組,2017-03-23
2909959,stock arbitrage,股票套利,,股票套利,國際企業組,2017-03-23
2909960,stock broker,證券經紀商,,证券经纪人,國際企業組,2017-03-23
2909961,stock broking firm,股票經紀商,,股票[代理]交易所,國際企業組,2017-03-23
2909962,stock certificate to bearer,無記名股票,,无记名股票,國際企業組,2017-03-23
2909963,stock cheque,股票匯票,,股票支票,國際企業組,2017-03-23
2909964,stock clearing,證券結算,,证券清算,國際企業組,2017-03-23
2909965,stock collateral loan,股票抵押貸款,,股票抵押贷款,國際企業組,2017-03-23
2909966,stock draft,股票匯票,,股票汇票,國際企業組,2017-03-23
2909968,stock exchange clearing house,證券交易結算公司,,证券交易清算公司,國際企業組,2017-03-23
2909969,Stock Exchange Compensation Fund,證券交易所補償基金,,证券交易所补偿基金,國際企業組,2017-03-23
2909970,stock exchange daily official list,證券交易所每日牌價,,证券交易所每日牌价,國際企業組,2017-03-23
2909971,stock exchange firm,證券公司,,证券公司,國際企業組,2017-03-23
2909972,stock exchange index,股票交易指數,,股票交易指数,國際企業組,2017-03-23
2909973,stock exchange list,證券交易所牌價,,证券交易所牌价,國際企業組,2017-03-23
2909974,stock exchange price,證券交易價格,,证券交易价格,國際企業組,2017-03-23
2909975,stock exchange quotation,證券交易所報價單,,证券交易所报价单,國際企業組,2017-03-23
2909976,stock exchange settlement,證券交易結算,,证券交易清算,國際企業組,2017-03-23
2909977,stock exchange transaction,證券交易所交易,,证券交易所交易,國際企業組,2017-03-23
2909978,stock index,股票指數,,股票指数,國際企業組,2017-03-23
2909979,stock index arbitrage,股票指數套利,,股票指数套利,國際企業組,2017-03-23
2909980,stock index futures,股票指數期貨,,股票指数期货,國際企業組,2017-03-23
2909981,stock investment,股票投資,,股票投资,國際企業組,2017-03-23
2909982,stock investment trust,股票投資信託,,股票投资信托,國際企業組,2017-03-23
2909983,stock loan,股票融資,,股票贷款,國際企業組,2017-03-23
2909984,stock market,股票市場,,股票市场,國際企業組,2017-03-23
2909985,stock market bubble,股票市場泡沫,,股票市场泡沫,國際企業組,2017-03-23
2909986,stock market credit,股票市場信用,,股票市场信用,國際企業組,2017-03-23
2909987,stock market index,證券市場指數,,证券市场指数,國際企業組,2017-03-23
2909988,stock of capital,股本,,股本,國際企業組,2017-03-23
2909989,stock option,股票選擇權,,股票期权,國際企業組,2017-03-23
2909990,stock premium,股票溢價,,股票升水,國際企業組,2017-03-23
2909991,stock price,股票價格,,股票价格,國際企業組,2017-03-23
2909992,stock price index,股票價格指數,,股票价格指数,國際企業組,2017-03-23
2909993,stock redemption,股票贖回,,股份赎回,國際企業組,2017-03-23
2909994,stock repurchase agreement,股票附買回合約,,股票回购协议,國際企業組,2017-03-23
2909995,stock sale,存貨銷售,,股票销售,國際企業組,2017-03-23
2909997,stock transaction tax,證券交易稅,,股票交易税,國際企業組,2017-03-23
2909998,stock transfer,過戶,,股票转让,國際企業組,2017-03-23
2909999,stock transfer tax,股票轉讓稅,,股票转让税,國際企業組,2017-03-23
2910000,stock trust certificate,股份信託證明,,股份信托证券,國際企業組,2017-03-23
2910001,stock with par value,面值股票,,面值股票,國際企業組,2017-03-23
2910003,stop payment,止付,,止付,國際企業組,2017-03-23
2910004,stop payment note,[支票]止付通知書,,[支票]止付通知书,國際企業組,2017-03-23
2910005,stop payment order,止付命令或通知,,止付命令或通知,國際企業組,2017-03-23
2910006,stop-gap loan,過渡性融資,,过渡性贷款,國際企業組,2017-03-23
2910007,straddle option,跨式選擇權,,套购选择权,國際企業組,2017-03-23
2910008,straight arrival bill,直達匯票,,直达汇票,國際企業組,2017-03-23
2910009,straight bill,光票,,光票,國際企業組,2017-03-23
2910010,straight bill of lading {=straight B/L},記名提單,,记名提单,國際企業組,2017-03-23
2910011,straight credit,直接信用狀,,直接信用证,國際企業組,2017-03-23
2910012,straight forward credit,直接信貸,,直接信贷,國際企業組,2017-03-23
2910013,straight investment,直接投資,,直接投资,國際企業組,2017-03-23
2910014,straight lease,直接租賃,,直接租赁,國際企業組,2017-03-23
2910015,straight loan,無擔保貸款,,无担保贷款,國際企業組,2017-03-23
2910016,straight paper,無擔保票據,,无担保票据,國際企業組,2017-03-23
2910017,strategic investment,策略性投資,,战略投资,國際企業組,2017-03-23
2910018,street call loan,短期通知貸款,,短期通知贷款,國際企業組,2017-03-23
2910019,street dealing,盤後交易,,场外交易,國際企業組,2017-03-23
2910020,strong currency,強勢貨幣,,坚挺货币,國際企業組,2017-03-23
2910021,structure of interest rate,利率結構,,利率结构,國際企業組,2017-03-23
2910022,sub-bill of lading {=sub-B/L},提單副本,,提单副本,國際企業組,2017-03-23
2910023,sub-contract,分包,,转包合同,國際企業組,2017-03-23
2910024,subject to export license being obtained,以獲得輸出許可證爲條件,,以获得出口许可证为条件,國際企業組,2017-03-23
2910025,subject to import license being obtained,以獲得輸入許可證爲條件,,以获得进口许可证为条件,國際企業組,2017-03-23
2910026,subject to quota,以獲得配額爲條件,,以获取配额为条件,國際企業組,2017-03-23
2910027,subscription of government bond,認購政府債券,,认购政府债券,國際企業組,2017-03-23
2910028,subscription price,認購價格,,认购价格,國際企業組,2017-03-23
2910029,subscription quota,認購配額,,认缴份额,國際企業組,2017-03-23
2910030,subscription right,認股權,,认股权,國際企業組,2017-03-23
2910031,subsequent endorser,後續背書人,,后继背书人,國際企業組,2017-03-23
2910032,subsidiary coin,輔幣,,辅币,國際企業組,2017-03-23
2910033,subsidiary credit,轉開信用狀,,从属信用证,國際企業組,2017-03-23
2910034,subsidiary export company,出口子公司,,附属出口公司,國際企業組,2017-03-23
2910035,subsidized export,出口補貼,,出口补贴,國際企業組,2017-03-23
2910036,subsidy,補貼,,补贴,國際企業組,2017-03-23
2910037,substitute money,代用貨幣,,代用货币,國際企業組,2017-03-23
2910038,substitute security,替代擔保,,替代担保,國際企業組,2017-03-23
2910039,substitution obligation,替代公債,,替代公债,國際企業組,2017-03-23
2910040,successful bid,得標,,中标,國際企業組,2017-03-23
2910041,successful bidder,得標人,,中标人,國際企業組,2017-03-23
2910042,successive endorsement,連續背書,,后续背书,國際企業組,2017-03-23
2910043,summary indicator,綜合指數,,综合指数,國際企業組,2017-03-23
2910044,supernational bank,跨國銀行,,跨国银行,國際企業組,2017-03-23
