ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3598930,Parakaliella venusta,絲黍蝸牛,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Stylommatophora柄眼目,Helicarionidae_甲蝸牛科,Parakaliella,venusta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598931,Parapenaeopsis venusta,維納斯仿對蝦,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Penaeidae對蝦科,Parapenaeopsis仿對蝦屬,venusta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598932,Perenethis venusta,華麗四角蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Pisauridae跑蛛科,Perenethis四角蛛屬,venusta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598933,Pteris venusta,爪哇鳳尾蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Pteridaceae鳳尾蕨科,Pteris鳳尾蕨屬,venusta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598934,Pyrostegia venusta,炮仗花,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Lamiales唇形目,Bignoniaceae紫葳科,Pyrostegia炮仗花屬,venusta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598935,Senobolma venusta,睡帽星螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Archaeogastropoda原始腹足目,Turbinidae蠑螺科,Senobolma,venusta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598936,Tamba venusta,泛紫坦裳蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Tamba,venusta,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598937,Anisopilothrips venustulus,腹瘤薊馬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Thysanoptera纓翅目,Thripidae薊馬科,Anisopilothrips,venustulus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598938,Periparus venustulus,黃腹山雀,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Paridae山雀科,Periparus煤山雀屬,venustulus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598939,Agathidium (Microceble) venustum,棒腿圓球蕈甲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Leiodidae球蕈甲科,Agathidium (Microceble),venustum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598940,Notocyathus venustus,迷人肋杯珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Turbinoliidae圓錐珊瑚科,Notocyathus,venustus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598941,Aloe vera,吉拉索蘆薈,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asparagales天門冬目,Asphodelaceae阿福花科,Aloe蘆薈屬,vera,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598942,Aloe vera chinensis,蘆薈,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asparagales天門冬目,Asphodelaceae阿福花科,Aloe蘆薈屬,vera,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598943,Corymborkis veratrifolia,管花蘭,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Asparagales天門冬目,Orchidaceae蘭科,Corymborkis管花蘭屬,veratrifolia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598944,Penottus verdicus,台球背網_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Tingidae網_科,Penottus,verdicus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598945,Rhodinia verecunda,銀目天蠶蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Saturniidae天蠶蛾科,Rhodinia天蠶蛾屬,verecunda,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598946,Phigalia verecundaria,綠點扉冬尺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Geometridae尺蛾科,Phigalia,verecundaria,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598947,Plesiops verecundus,羞七夕魚;羞_;七夕魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Plesiopidae七夕魚科,Plesiops七夕魚屬,verecundus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598948,Charadrius veredus,東方紅胸_;紅胸_,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Charadriiformes_形目,Charadriidae_科,Charadrius_屬,veredus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598949,Nagurus verhoeffi,維霍氏船形蟲,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Isopoda等足目,Trachelipodidae氣肢蟲科,Nagurus,verhoeffi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598950,Stephanitis veridica,長板冠網_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Tingidae網_科,Stephanitis冠網_屬,veridica,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598951,Diretmoides veriginae,維里擬銀眼鯛;藍皮刀;洞鰭鯛,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Beryciformes金眼鯛目,Diretmidae銀眼鯛科,Diretmoides擬銀眼鯛屬,veriginae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598952,Gonyaulax verior,春膝溝藻,,Protozoa原生生物界,Dinophyta甲藻門,Dinophyceae甲藻綱,Peridiniales多甲藻目,Gonyaulaceae膝溝藻科,Gonyaulax膝溝藻屬,verior,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598953,Lethe verma cintamani,玉帶黛眼蝶;白帶黑蔭蝶;白帶黛蝶;玉帶黑蔭蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Nymphalidae蛺蝶科,Lethe黛眼蝶屬,verma,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598954,Esteya vermicola,蠕蟲眼孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Esteya,vermicola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598955,Tanella vermicularia,蟲形陳氏介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Leptocytheridae細花介科,Tanella陳氏介屬,vermicularia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598956,Burmagomphus vermicularis,蟲莖春蜓,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Odonata蜻蛉目,Gomphidae春蜓科,Burmagomphus,vermicularis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598957,Dasycladus vermicularis,蠕形絨枝藻,,Plantae植物界,Chlorophyta綠藻植物門,Ulvophyceae石蓴綱,Dasycladales絨枝藻目,Dasycladaceae絨枝藻科,Dasycladus絨枝藻屬,vermicularis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598958,Perichaena vermicularis,蟲蓋碗黏菌,,Protozoa原生生物界,Myxomycota黏菌門,Myxomycetes黏菌綱,Trichiales團毛黏菌目,Arcyriaceae團網菌科,Perichaena,vermicularis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598959,Perichaena vermicularis microsperma,蟲蓋碗黏菌小孢變種,,Protozoa原生生物界,Myxomycota黏菌門,Myxomycetes黏菌綱,Trichiales團毛黏菌目,Arcyriaceae團網菌科,Perichaena,vermicularis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598960,Takifugu vermicularis,蟲紋多紀魨;蟲紋河魨;氣規;規仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Tetraodontiformes魨形目,Tetraodontidae四齒魨科,Takifugu多紀魨屬,vermicularis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598961,Tubeufia vermicularispora,蠕孢毛筒腔菌,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Pleosporales格孢菌目,Tubeufiaceae毛筒殼科,Tubeufia毛筒腔菌屬,vermicularispora,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598962,Herminia vermiculata,柔波簞鬚裳蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Herminia簞鬚裳蛾屬,vermiculata,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598963,Penicillium vermiculatum,蠕形青黴,,Fungi真菌界,Ascomycota子囊菌門,Eurotiomycetes散囊菌綱,Eurotiales散囊菌目,Trichocomaceae髮菌科,Penicillium青黴屬,vermiculatum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598964,Siganus vermiculatus,蠕紋臭肚魚;蠕紋籃子魚;臭肚;象魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Siganidae臭肚魚科,Siganus臭肚魚屬,vermiculatus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598965,Boletus vermiculosus,蝕肉牛肝菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Boletales牛肝菌目,Boletaceae牛肝菌科,Boletus牛肝菌屬,vermiculosus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598966,Nesocaedius vermiculus,綠島俏擬步行蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Tenebrionidae擬步行蟲科,Nesocaedius俏擬步行蟲屬,vermiculus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598967,Totanus (Eutortanus) vermiculus,蟲肢歪水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Calanoida哲水蚤目,Tortanidae歪水蚤科,Totanus (Eutortanus),vermiculus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598968,Kuwanaspis vermiformis,蟲形竹盾介殼蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Diaspididae盾介殼蟲科,Kuwanaspis竹盾介殼蟲屬,vermiformis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598969,Callitriche verna,水馬齒,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Lamiales唇形目,Plantaginaceae車前科,Callitriche水馬齒屬,verna,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598970,Arichanna vernalis,春彌星尺蛾;春彌尺蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Geometridae尺蛾科,Arichanna,vernalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598971,Multiclavula vernalis,春多枝瑚菌;原生擬珊瑚菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Agaricales傘菌目,Clavariaceae珊瑚菌科,Multiclavula,vernalis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598972,Amalda vernedei,赫拉彈頭螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Olividae榧螺科,Amalda,vernedei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598973,Fissidentalium vernedei,圓象牙貝,,Animalia動物界,Mollusca軟體動物門,Scaphopoda掘足綱,Dentalioida象牙貝目,Dentaliidae象牙貝科,Fissidentalium細稜象牙貝屬,vernedei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598974,Microporus vernicepes,漆柄小孔菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Polyporales多孔菌目,Polyporaceae多孔菌科,Microporus小孔菌屬,vernicepes,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598975,Uncinula verniciferae,漆樹_絲殼,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Erysiphales白粉菌目,Erysiphaceae白粉菌科,Uncinula_絲殼屬,verniciferae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598976,Bulla vernicosa,棗螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Cephalaspidea頭楯目,Bullidae棗螺科,Bulla棗螺屬,vernicosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598977,Porella vernicosa,毛緣光萼蘚,,Plantae植物界,Marchantiophyta地錢門,Jungermanniopsida葉蘚綱,Jungermanniales葉蘚目,Porellaceae光萼蘚科,Porella光萼蘚屬,vernicosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598978,Plasmopara vernoniae-chinensis,鹼蝦花單軸黴,,Chromista原藻界,Oomycota卵菌門,Oomycetes卵菌綱,Peronosporales霜霉目,Peronosporaceae霜霉科,Plasmopara單軸黴屬,vernoniae-chinensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598979,Uredo vernoniicola,斑鳩菊生夏孢_菌,,Fungi真菌界,Basidiomycota擔子菌門,Urediniomycetes_菌綱,Uredinales_菌目,,Uredo,vernoniicola,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598980,Physarum vernum,板節絨泡黏菌,,Protozoa原生生物界,Myxomycota黏菌門,Myxomycetes黏菌綱,Physarales絨泡黏菌目,Physaraceae絨泡黏菌科,Physarum絨泡黏菌屬,vernum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598981,Favia veroni,圓突菊珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Faviidae菊珊瑚科,Favia菊珊瑚屬,veroni,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598982,Puccinia veronicarum,婆婆納柄_菌,,Fungi真菌界,Basidiomycota擔子菌門,Pucciniomycetes柄_菌綱,Pucciniales柄_菌目,Pucciniaceae柄_菌科,Puccinia柄_菌屬,veronicarum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598983,Sida veronicifolia,澎湖金午時花,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Malvales錦葵目,Malvaceae錦葵科,Sida金午時花屬,veronicifolia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598984,Suthora verreauxi morrisoniana,黃羽鸚嘴;黃羽鴉雀,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Paradoxornithidae鸚嘴科,Suthora鴉雀屬,verreauxi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598985,Iniistius verrens,薔薇連鰭唇魚;扁礫仔;紅姑娘仔;紅新娘;豎停仔;胭脂冷;角龍;平倍良;薔薇楔鯛;薔薇離鰭鯛,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Labridae隆頭魚科,Iniistius項鰭魚屬,verrens,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598986,Munidopsis verrilli,威氏仿刺鎧蝦,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Galatheidae鎧甲蝦科,Munidopsis仿刺鎧蝦屬,verrilli,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598987,Alveopora verrilliana,佛氏汽孔珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Acroporidae軸孔珊瑚科,Alveopora汽孔珊瑚屬,verrilliana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598988,Myrothecium verrucaria,疣孢漆斑黴,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Myrothecium,verrucaria,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598989,Usingerida verrucigera,疣尤扁_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Aradidae扁_科,Usingerida扁_屬,verrucigera,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598990,Didymium verrucisporum,瘤孢鈣皮黏菌,,Protozoa原生生物界,Myxomycota黏菌門,Myxomycetes黏菌綱,Physarales絨泡黏菌目,Didymiaceae鈣皮菌科,Didymium鈣皮菌屬,verrucisporum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598991,Iodophanus verrucisporus,疣孢碘光盤菌,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Pezizales盤菌目,Pezizaceae盤菌科,Iodophanus碘光盤菌屬,verrucisporus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598992,Saccobolus verrucisporus,疣孢集糞盤菌,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Pezizales盤菌目,Ascobolaceae糞盤菌科,Saccobolus集孢糞盤菌屬,verrucisporus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598993,Amanita verrucosa,疣孢鱗鵝膏菌,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Agaricales傘菌目,Amanitaceae鵝膏菌科,Amanita,verrucosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598994,Cazira verrucosa,疣_,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Pentatomidae_科,Cazira疣_屬,verrucosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598995,Cloridina verrucosa,疣尾小綠蝦蛄,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Stomatopoda口足目,Squillidae蝦蛄科,Cloridina小綠蝦蛄屬,verrucosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598996,Cololejeunea verrucosa,密砂疣鱗蘚,,Plantae植物界,Marchantiophyta地錢門,Jungermanniopsida葉蘚綱,Porellales光萼蘚目,Lejeuneaceae細鱗蘚科,Cololejeunea疣鱗蘚屬,verrucosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3598997,Crotalaria verrucosa,大葉野百合,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Fabales豆目,Fabaceae豆科,Crotalaria野百合屬,verrucosa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
