ID,英文名稱,中文名稱,圖片,組別,審定日期,更新日期
19462354,tableland,台地,,,,2022-07-15
19462355,tablet and ticket block system,牌券閉塞系統,,,,2022-07-15
19462356,tablet block system,路牌閉塞系統,,,,2022-07-15
19462357,tablet instrument block system,電氣路牌閉塞制,,,,2022-07-15
19462358,tabula rasa,白紙狀態{拉丁文},,,,2022-07-15
19462359,tachisme,點畫派{法文},,,,2022-07-15
19462360,tack,黏性,,材料_FRP,,2022-07-15
19462361,tack coat,黏層{瀝青},,,,2022-07-15
19462362,tack free,無黏性{指乾狀態},,材料_FRP,,2022-07-15
19462363,tack range,黏性範圍,,材料_FRP,,2022-07-15
19462364,tack stage,黏性階段,,材料_FRP,,2022-07-15
19462365,tack weld,點銲；組立銲道,,綱結構名詞-銲接與AISC,,2022-07-15
19462366,tactical air navigation facilities (TACAN),太康導航臺,,,,2022-07-15
19462367,tactile tile,導盲磚,,,,2022-07-15
19462368,tail rope,尾索,,,,2022-07-15
19462369,tainter gate,扇形閘門,,,,2022-07-15
19462370,Taiwan Datum (TWD),臺灣大地基準,,測量組,,2022-07-15
19462371,Taiwan Datum 1967 (TWD67),1967臺灣大地基準,,測量組,,2022-07-15
19462372,Taiwan Datum 1997 (TWD97),1997臺灣大地基準,,測量組,,2022-07-15
19462373,Taiwan Vertical Datum (TWVD),臺灣高程基準,,測量組,,2022-07-15
19462374,Taiwan Vertical Datum 2001 (TWVD2001),2001臺灣高程基準,,測量組,,2022-07-15
19462375,take-off distance,起飛距離,,,,2022-07-15
19462376,takeoff strip,起飛地帶,,,,2022-07-15
19462377,takeoff weight,起飛重量,,,,2022-07-15
19462378,take-up,拉緊；緊線器,,,,2022-07-15
19462379,talc,滑石,,,,2022-07-15
19462380,talc powder,滑石粉,,材料_FRP,,2022-07-15
19462381,talus,崖錐,,,,2022-07-15
19462382,talus deposit,崖錐堆積,,,,2022-07-15
19462383,tamp process,機搗製程,,,,2022-07-15
19462384,tamper,搗棒；搗實器,,,,2022-07-15
19462385,tamping,搗實,,,,2022-07-15
19462386,tamping machine,砸道機,,,,2022-07-15
19462387,tamping rod,搗棒,,,,2022-07-15
19462388,tandem axle load,複軸荷重,,,,2022-07-15
19462389,tandem drive,前後傳動,,,,2022-07-15
19462390,tangent distance,[曲線]切線長,,測量組,,2022-07-15
19462391,tangent length,切線長度,,,,2022-07-15
19462392,tangent line,切線,,材料_FRP,,2022-07-15
19462393,tangent modulus,正切模數；切線模數,,,,2022-07-15
19462394,tangent modulus of elasticity,切線彈性模數,,,,2022-07-15
19462395,tangent to curve (TC),[曲線]起點,,測量組,,2022-07-15
19462396,tangent vector,切[線]向量,,測量組,,2022-07-15
19462397,tangential acceleration,切線加速率,,,,2022-07-15
19462398,tangential distortion,切線畸變差,,測量組,,2022-07-15
19462399,tangential reaction,切線反力,,,,2022-07-15
19462400,tangential wheel,衝擊水輪,,,,2022-07-15
19462401,tank locomotive,水櫃機車,,,,2022-07-15
19462402,tank sprayer,噴灑槽,,,,2022-07-15
19462403,tank treatment,池槽處理,,,,2022-07-15
19462404,tank wagon,罐車,,,,2022-07-15
19462405,tap post,水栓；水拴柱,,,,2022-07-15
19462406,tap water,自來水,,建築組,,2022-07-15
19462407,tape,捲尺,,測量組,,2022-07-15
19462408,tape correction,捲尺改正,,,,2022-07-15
19462409,tape gauge,帶形水尺,,,,2022-07-15
19462410,taper,叉尖,,,,2022-07-15
19462411,taper pile,楔形樁,,,,2022-07-15
19462412,tapered aeration,遞減曝氣,,,,2022-07-15
19462413,tapered end rope,漸細索,,,,2022-07-15
19462414,tapered pile,錐形樁,,,,2022-07-15
19462415,tapered-flange beam,翼緣漸變梁,,,,2022-07-15
19462416,taperfoot roller,羊足滾壓機,,,,2022-07-15
19462417,taping,捲尺測距,,測量組,,2022-07-15
19462418,taping error,捲尺測量誤差,,測量組,,2022-07-15
19462419,tapping sleeve,分水接頭；分水接管,,,,2022-07-15
19462420,tar,焦油,,,,2022-07-15
19462421,tar macadam,柏油碎石路,,,,2022-07-15
19462422,tar macadam pavement,柏油碎石路面,,,,2022-07-15
19462423,tare weight,淨車重量；空車重量,,,,2022-07-15
19462424,target completion date (TC),[限定]目標完成日期,,營管組,,2022-07-15
19462425,target distance,目標距離,,,,2022-07-15
19462426,target finish date (TF),目標完成日期,,營管組,,2022-07-15
19462427,target schedule,目標進度表,,營管組,,2022-07-15
19462428,target speed,目標速率,,,,2022-07-15
19462429,target staff,覘標式水準尺,,,,2022-07-15
19462430,target start date (TS),目標開始時間,,營管組,,2022-07-15
19462431,target strength,目標強度,,,,2022-07-15
19462432,task,工作任務,,營管組,,2022-07-15
19462433,task planning,工作任務規劃,,營管組,,2022-07-15
19462434,taxi channel,滑行水道,,,,2022-07-15
19462435,taxicab,出租汽車,,,,2022-07-15
19462436,taxi-cab,計程車；出租汽車,,,,2022-07-15
19462437,taxi-sign system,導航標誌系統,,,,2022-07-15
19462438,taxiway,滑行道,,,,2022-07-15
19462439,taxiway light,滑行道燈,,,,2022-07-15
19462440,taxiway marking,滑行道標線,,,,2022-07-15
19462441,T-beam,T形梁,,,,2022-07-15
19462442,T-beam bridge,T形梁橋,,,,2022-07-15
19462443,team,團隊,,營管組,,2022-07-15
19462444,techne,技藝；工藝{希臘文},,,,2022-07-15
19462445,technical consultancy service,技術顧問服務,,營管組,,2022-07-15
19462446,technical nutrient,自循環材；工業養分,,建築組,,2022-07-15
19462447,technical running time,技術運轉時間；最小運轉時間,,,,2022-07-15
19462448,technological disaster,科技災害,,都計組,,2022-07-15
19462449,technological hazard,科技危害,,都計組,,2022-07-15
19462450,technology transfer,技術移轉,,營管組,,2022-07-15
19462451,tectonic plate motion,板塊運動,,測量組,,2022-07-15
19462452,tee branch,三通管,,,,2022-07-15
19462453,telecommuting,遠距離工作,,建築組,,2022-07-15
19462454,teleconference,遠距會議,,,,2022-07-15
19462455,telecontrolled power station,遙控發電站,,,,2022-07-15
19462456,telegraph buoy,電纜浮標,,,,2022-07-15
19462457,telemeter rod,塔尺；箱尺,,,,2022-07-15
19462458,telephone and intercommunication equipment,電話及內部對講設備,,營管組,,2022-07-15
19462459,telescopic cradle,伸出式船台,,,,2022-07-15
19462460,telescoping platform,升降[工作]台,,營管組,,2022-07-15
19462461,telescoping stand seating,伸縮式看台座椅,,營管組,,2022-07-15
19462462,telford base course,卵石底層,,,,2022-07-15
19462463,telltale,指示器,,,,2022-07-15
19462464,temenos,神聖的境地,,,,2022-07-15
19462465,temper,加水調和,,,,2022-07-15
19462466,temperary pile,臨時樁,,,,2022-07-15
19462467,temperature,溫度,,,,2022-07-15
19462468,temperature change,溫度變化,,,,2022-07-15
19462469,temperature coefficient,溫度係數,,,,2022-07-15
19462470,temperature control,溫度控制,,,,2022-07-15
19462471,temperature cracking,溫度開裂,,,,2022-07-15
19462472,temperature effect,溫度效應,,,,2022-07-15
19462473,temperature gradient,溫度梯度,,建築組,,2022-07-15
19462474,temperature lapse rate,溫度遞減率,,環工組,,2022-07-15
19462475,temperature load,溫度載重；溫度負載,,,,2022-07-15
19462476,temperature range,溫度範圍；溫差,,,,2022-07-15
19462477,temperature reinforcement,溫度鋼筋,,,,2022-07-15
19462478,temperature stress,溫差應力；熱應力,,,,2022-07-15
19462479,temperature zone,溫度帶；熱影響區,,綱結構名詞LRFD,,2022-07-15
19462480,temperature-rise period,升溫期{混凝土蒸氣養護},,,,2022-07-15
19462481,temperature-time factor,溫度-時間乘積因數；成熟度係數,,,,2022-07-15
19462482,tempering,加水調和,,,,2022-07-15
19462483,template,樣板,,,,2022-07-15
19462484,template matching,模板匹配；樣板匹配,,測量組,,2022-07-15
19462485,template shop,放樣場,,,,2022-07-15
19462486,templet tamper,表面整平,,,,2022-07-15
19462487,templum,神廟{拉丁文},,,,2022-07-15
19462488,temporary adjustment,臨時調整,,,,2022-07-15
19462489,temporary assembly,試組裝；假組裝,,,,2022-07-15
19462490,temporary barriers and enclosures,[施工]護欄及圍籬,,營管組,,2022-07-15
19462491,temporary bridge,便橋,,,,2022-07-15
19462492,temporary building,臨時建物,,,,2022-07-15
19462493,temporary cofferdam,臨時圍堰,,,,2022-07-15
19462494,temporary construction,臨時性施工,,營管組,,2022-07-15
19462495,temporary control,臨時管制,,營管組,,2022-07-15
19462496,temporary housing,臨時住宅,,都計組,,2022-07-15
19462497,temporary license plate,臨時牌照,,,,2022-07-15
19462498,temporary marker,臨時標記,,,,2022-07-15
19462499,temporary parking,暫時停車,,,,2022-07-15
19462500,temporary passage permit,臨時通行證,,,,2022-07-15
19462501,temporary post-tensioning,臨時後施預力,,,,2022-07-15
19462502,temporary reservation area,暫時保留區,,,,2022-07-15
19462503,temporary retaining pile,臨時擋土樁,,營管組,,2022-07-15
19462504,temporary retaining support system,臨時擋土支撐系統,,營管組,,2022-07-15
19462505,temporary safety support system,臨時安全支撐系統,,營管組,,2022-07-15
19462506,temporary sand dam and drainage facility,臨時性攔砂壩及排水設施,,營管組,,2022-07-15
19462507,temporary shelter,臨時收容場所,,都計組,,2022-07-15
19462508,temporary signal,臨時號誌,,,,2022-07-15
19462509,temporary station,臨時站,,,,2022-07-15
19462510,temporary stop,臨時停車,,,,2022-07-15
19462511,temporary stress,臨時應力,,,,2022-07-15
19462512,temporary structure,臨時結構物,,,,2022-07-15
19462513,temporary support,臨時支撐,,營管組,,2022-07-15
19462514,temporary support and cut coverage,開挖臨時覆蓋及支撐,,營管組,,2022-07-15
19462515,temporary track,臨時軌,,,,2022-07-15
19462516,temporary utilities,臨時公共設施,,營管組,,2022-07-15
19462517,tenacity,韌度,,材料_FRP,,2022-07-15
19462518,tenancy problem,租佃問題,,都計組,,2022-07-15
19462519,tenancy system,租佃制度,,都計組,,2022-07-15
19462520,tender announcement,招標公告,,營管組,,2022-07-15
19462521,tender attendance sign-in sheet,投標廠商出席開表簽到表,,營管組,,2022-07-15
19462522,tender award,決標,,營管組,,2022-07-15
19462523,tender bond certificate,押標金證明書,,營管組,,2022-07-15
19462524,tender cancel,標案取消,,營管組,,2022-07-15
19462525,tender failure,流標,,營管組,,2022-07-15
19462526,tender locomotive,煤水機車,,,,2022-07-15
19462527,tender negotiation,議價,,營管組,,2022-07-15
19462528,tender opening,開標,,營管組,,2022-07-15
19462529,tender postpone,投標展延；開標展延,,營管組,,2022-07-15
19462530,tender supplemental information list,工程投標附件清單,,營管組,,2022-07-15
19462531,tenderer,投標廠商；投標人,,營管組,,2022-07-15
19462532,tenderer's declaration form,投標廠商聲明書,,營管組,,2022-07-15
19462533,tenderer's prequalification,投標廠商資格審查,,營管組,,2022-07-15
19462534,tendering envelope,投標封套{投標用},,營管組,,2022-07-15
19462535,tendering form,投標書,,營管組,,2022-07-15
19462536,tendon,鋼腱；腱,,,,2022-07-15
19462537,tendon coupler,[鋼]腱續接器,,,,2022-07-15
19462538,tendon duct,鋼腱套管,,,,2022-07-15
19462539,tendon profile,鋼腱縱斷面配置圖；鋼腱線型,,,,2022-07-15
19462540,tenement building,出租建物,,,,2022-07-15
19462541,tenement dwelling,出租住宅,,,,2022-07-15
19462542,tenement flat,平價住宅樓層,,,,2022-07-15
19462543,tenement unit,平價住宅單元,,,,2022-07-15
19462544,tenon joint,榫接頭,,,,2022-07-15
19462545,tensile,張力,,,,2022-07-15
19462546,tensile field action,張力區效應,,,,2022-07-15
19462547,tensile load,拉力載重；張力載重,,,,2022-07-15
19462548,tensile modulus,拉力模數,,材料_FRP,,2022-07-15
19462549,tensile strain capacity,最大拉應變容量,,,,2022-07-15
19462550,tensile stress,拉應力；張應力,,,,2022-07-15
19462551,tensile test curve,拉力試驗曲線；張力試驗曲線,,,,2022-07-15
19462552,tension,拉力；張力,,,,2022-07-15
19462553,tension bar,拉力筋,,,,2022-07-15
19462554,tension carriage,拉力臺架,,,,2022-07-15
19462555,tension crack of slide slope,滑坡張裂縫,,,,2022-07-15
19462556,tension flange,抗拉翼緣,,,,2022-07-15
19462557,tension force,拉力；張力,,,,2022-07-15
19462558,tension member,拉力構材；受拉構材；抗拉構材,,,,2022-07-15
19462559,tension pile,抗拔樁,,,,2022-07-15
19462560,tension reinforcement,受拉[鋼]筋,,,,2022-07-15
19462561,tension sleeve,張力套管；拉力套筒,,,,2022-07-15
19462562,tension stiffening,張力加勁,,,,2022-07-15
19462563,tension test diagram,張力試驗圖；拉力試驗圖；拉伸試驗圖,,,,2022-07-15
19462564,tension-controlled section,拉力控制斷面,,,,2022-07-15
19462565,tensioning bar,拉桿,,,,2022-07-15
19462566,tensioning procedure,施拉程序,,,,2022-07-15
19462567,tensor analysis,張量分析,,,,2022-07-15
19462568,tensor field,張量場；張量域,,,,2022-07-15
19462569,tentative assembly,臨時組合,,,,2022-07-15
19462570,terminal,終站,,,,2022-07-15
19462571,terminal airspace,終站空域,,,,2022-07-15
19462572,terminal apron,車站前廣場{鐵路}；航站旁機坪{航空},,,,2022-07-15
19462573,terminal area,站區,,,,2022-07-15
19462574,terminal area surveillance radar,終端地區搜索雷達,,,,2022-07-15
19462575,terminal bus service,終站巴士接送服務,,,,2022-07-15
19462576,terminal control area,終站管制區域,,,,2022-07-15
19462577,terminal facility,終站設施,,,,2022-07-15
19462578,terminal fall velocity,終端沉降速度,,,,2022-07-15
19462579,terminal feature,終站特徵,,,,2022-07-15
19462580,terminal heating and cooling unit,冷暖氣輸出單元,,營管組,,2022-07-15
19462581,terminal joint,終端接縫,,,,2022-07-15
19462582,terminal moraine,端[冰]磧；終[冰]磧,,,,2022-07-15
19462583,terminal object,終點特徵,,,,2022-07-15
19462584,terminal settling velocity,終端沉降速度,,,,2022-07-15
19462585,terminal station,終端站；終點站,,,,2022-07-15
19462586,terminology definition and abbreviation,術語定義與縮寫,,營管組,,2022-07-15
19462587,terminus,終點站,,,,2022-07-15
19462588,terms clarification,條款澄清,,營管組,,2022-07-15
19462589,terms modification,條款修訂,,營管組,,2022-07-15
19462590,ternary mixture,三膠結料拌成物,,,,2022-07-15
19462591,terrace,露台,,,,2022-07-15
19462592,terrace house,連棟式住宅,,都計組,,2022-07-15
19462593,terracing with sod,台階式植苗,,,,2022-07-15
19462594,terrain,地形,,建築組,,2022-07-15
19462595,terrazzo concrete,磨石子混凝土,,,,2022-07-15
19462596,terrazzo restoration,磨石子修護,,營管組,,2022-07-15
19462597,terrazzo tile,磨石子地磚,,營管組,,2022-07-15
19462598,terrazzo-mix,磨石子,,,,2022-07-15
19462599,terrestrial magnetism,地磁,,環工組,,2022-07-15
19462600,terrestrial photograph,地面攝影像片,,,,2022-07-15
19462601,terrestrial reference frame,地球參考框架,,測量組,,2022-07-15
19462602,terrestrial trunked radio (TETRA),數位多頻道中繼無線電系統,,,,2022-07-15
19462603,territorial sea,領海,,,,2022-07-15
19462604,territorial theory,領域理論 ；屬地理論,,都計組,,2022-07-15
19462605,tertiary crusher,細軋碎石機,,,,2022-07-15
19462606,tertiary industry,三級產業,,,,2022-07-15
19462607,tertiary treatment,三級處理,,,,2022-07-15
19462608,tessera,鑲嵌細石,,,,2022-07-15
19462609,tesserae,馬賽克鑲嵌磁磚,,,,2022-07-15
19462610,tesseral constituent,等軸分潮,,測量組,,2022-07-15
19462611,test,試驗,,,,2022-07-15
19462612,test cube,立方試塊,,,,2022-07-15
19462613,test for flexural strength of concrete,混凝土抗彎強度試驗；混凝土抗撓強度試驗,,,,2022-07-15
19462614,test license plate,試車牌照,,,,2022-07-15
19462615,test load,試驗載重,,,,2022-07-15
19462616,test model,試驗模型,,,,2022-07-15
19462617,test piece,試片；試驗材,,綱結構名詞-銲接與AISC,,2022-07-15
19462618,test pit,試井；試坑,,,,2022-07-15
19462619,test pitting,試坑法,,,,2022-07-15
19462620,test track,試車線,,,,2022-07-15
19462621,tested capacity,試驗容量,,,,2022-07-15
19462622,testing machine,試驗機,,,,2022-07-15
19462623,tetracalcium aluminoferrite,鐵鋁酸四鈣,,,,2022-07-15
19462624,tetraethyl lead,四乙基鉛,,環工組,,2022-07-15
19462625,tetrapod,菱形塊,,,,2022-07-15
19462627,tetrapropylenebenzene sulfonate (TBS),四丙烯本磺酸鹽,,,,2022-07-15
19462628,text,文本,,,,2022-07-15
19462629,texture,紋理,,,,2022-07-15
19462630,texture mapping,紋理敷貼,,測量組,,2022-07-15
19462631,textured ceiling,壓花天花板,,營管組,,2022-07-15
